Game,#,Key in…,Effect…,Code Source,Original Order
Bo Jackson Two Games In One,1,01F-13C-F7A,1 ball and you walk,Official Code - GBCD11.txt,1961
Bo Jackson Two Games In One,2,02F-13C-F7A,2 balls and you walk,Official Code - GBCD11.txt,1962
Bo Jackson Two Games In One,3,05F-13C-F7A,5 balls and you walk,Official Code - GBCD11.txt,1963
Bo Jackson Two Games In One,4,00E-C5C-3BA,"Strikes aren't counted--ignore message, you need 4 balls to walk",Official Code - GBCD11.txt,1964
Bo Jackson Two Games In One,5,003-E88-3BA,Outs aren't counted,Official Code - GBCD11.txt,1965
Bo Jackson Two Games In One,6,01E-87C-E66,1 strike and you're out,Official Code - GBCD11.txt,1966
Bo Jackson Two Games In One,7,02E-87C-E66,2 strikes and you're out,Official Code - GBCD11.txt,1967
Bo Jackson Two Games In One,8,008-3C8-3BA + 008-268-3BA,No scoring--switch off effects to score,Official Code - GBCD11.txt,1968
Bo Jackson Two Games In One,,Football,,Official Code - GBCD11.txt,1969
Bo Jackson Two Games In One,9,F05-6EC-6E9,Infinite time,Official Code - GBCD11.txt,1970
Bo Jackson Two Games In One,10,010-68B-E66,Start with 1 timeout,Official Code - GBCD11.txt,1971
Bo Jackson Two Games In One,11,020-68B-E66,Start with 2 timeouts,Official Code - GBCD11.txt,1972
Bo Jackson Two Games In One,12,0A0-68B-E66,Start with 10 timeouts,Official Code - GBCD11.txt,1973
Bo Jackson Two Games In One,13,000-12A-3BE,Infinite timeouts,Official Code - GBCD11.txt,1974
Bo Jackson Two Games In One,14,F07-D0B-6E9,Always 1st down,Official Code - GBCD11.txt,1975
Boggle Plus,1,005-AFD-E6E,Infinite time,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1579
Boggle Plus,2,016-BCD-E66,1-minute game,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1580
Boggle Plus,3,056-BCD-E66,5-minute game,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1581
Boggle Plus,4,096-BCD-E66,9-minute game,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1582
Boggle Plus,5,D48-82A-E61,Can re-use shaded letters,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1583
Boggle Plus,6,30E-A9A-4CA,Can select any letter on the board--letters don't have to be next to each other,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1584
Boggle Plus,,Codes for Boggle game option:,,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1585
Boggle Plus,,*=Words under 3 letters allowed but won't be recognized by dictionary. Press A at end of game to accept 1- or 2- letter words,,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1586
Boggle Plus,7,01B-4CA-E66,*1- and 2-letter words allowed,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1587
Boggle Plus,8,04B-4CA-E66,Min. word length 4 letters,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1588
Boggle Plus,,Codes for the Big Boggle game option:,,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1589
Boggle Plus,9,01B-8FA-F7A,*1- to 3-letter words allowed ,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1590
Boggle Plus,10,05B-8FA-F7A,Min. word length 5 letters,"Official Code - GBCD5.txt (VOL. 2, NO. 1)",1591
Bonk's Adventure,1,005-13B-F7D,Infinite energy,Official Code - GBCD3.txt,1198
Bonk's Adventure,2,007-99D-D5D,Infinite lives,Official Code - GBCD3.txt,1199
Bonk's Adventure,,*=Not on continue,,Official Code - GBCD3.txt,1200
Bonk's Adventure,3,021-AFF-E66 + 001-B3F-5D4,"*Start with 3 lives, 1st life as Mad Bonk",Official Code - GBCD3.txt,1201
Bonk's Adventure,4,021-AFF-E66 + 001-B3F-5D4,*Start 1st life as Turtle Bonk,Official Code - GBCD3.txt,1202
Bonk's Adventure,5,071-AFF-E66,*Start with 8 lives,Official Code - GBCD3.txt,1203
Bonk's Adventure,6,091-AFF-E66,*Start with 10 lives,Official Code - GBCD3.txt,1204
Boomer's Adventure in Asmik World ,1,C9C-DCE-A22,Infinite lives,Official Code - GBCD0.txt,116
Boomer's Adventure in Asmik World ,2,012-19F-E66,Start with 2 lives,Official Code - GBCD0.txt,117
Boomer's Adventure in Asmik World ,3,052-19F-E66,Start with 6 lives,Official Code - GBCD0.txt,118
Boomer's Adventure in Asmik World ,4,092-19F-E66,Start with 10 lives,Official Code - GBCD0.txt,119
Boomer's Adventure in Asmik World ,5,00C-D3E-A22,Infinite time,Official Code - GBCD0.txt,120
Boomer's Adventure in Asmik World ,6,3E6-49B-085 + 036-4AB-5D4,Start on stage 4,Official Code - GBCD0.txt,121
Boomer's Adventure in Asmik World ,7,3E6-49B-085 + 076-4AB-5D4,Start on stage 8,Official Code - GBCD0.txt,122
Boomer's Adventure in Asmik World ,8,3E6-49B-085 + 0B6-4AB-5D4,Start on stage 12,Official Code - GBCD0.txt,123
Boomer's Adventure in Asmik World ,9,3E6-49B-085 + 0F6-4AB-5D4,Start on stage 16,Official Code - GBCD0.txt,124
Boomer's Adventure in Asmik World ,10,3E6-49B-085 + 136-4AB-5D4,Start on stage 20,Official Code - GBCD0.txt,125
Boomer's Adventure in Asmik World ,11,3E6-49B-085 + 176-4AB-5D4,Start on stage 24,Official Code - GBCD0.txt,126
Boomer's Adventure in Asmik World ,12,3E6-49B-085 + 1B6-4AB-5D4,Start on stage 28,Official Code - GBCD0.txt,127
Boomer's Adventure in Asmik World ,13,3E6-49B-085 + 1F6-4AB-5D4,Start on stage 32,Official Code - GBCD0.txt,128
Boomer's Adventure in Asmik World ,14,3E6-49B-085 + 3C6-4AB-5D4,Start on stage 6 (on way down),Official Code - GBCD0.txt,129
Boomer's Adventure in Asmik World ,15,3E6-49B-085 + 406-4AB-5D4,Start on stage 2 (on way down),Official Code - GBCD0.txt,130
Boulderdash ,1,00F-00C-19E,Infinite time,Official Code - GBCD0.txt,131
Boulderdash ,2,012-7CF-E66,Start with 1 life,Official Code - GBCD0.txt,132
Boulderdash ,3,052-7CF-E66,Start with 5 lives,Official Code - GBCD0.txt,133
Boulderdash ,4,092-7CF-E66,Start with 9 lives,Official Code - GBCD0.txt,134
Boulderdash ,5,000-24B-E6E,Infinite lives,Official Code - GBCD0.txt,135
Boulderdash ,6,042-63B-E62,Start on any level,Official Code - GBCD0.txt,136
Boulderdash ,7,3EC-9AA-80E + 01C-9BA-193,Need only 1 diamond to complete level,Official Code - GBCD0.txt,137
Boulderdash ,8,3EC-9AA-80E + 05C-9BA-193,Need 5 diamonds to complete level,Official Code - GBCD0.txt,138
Boxxle ,1,008-30F-E6E + 008-70F-E6E,Disable number-of-moves-taken counter,Official Code - GBCD0.txt,139
Boxxle ,2,217-A6F-C41,Walk thru walls,Official Code - GBCD0.txt,140
Boxxle ,3,217-B6F-E61 + 217-A6F-C41,"Walk thru walls/push boxes thru walls--but don't push them into each other or off screen, or you can't finish puzzle",Official Code - GBCD0.txt,141
Boxxle II,1,218-07F-C41,Walk thru walls,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2545
Boxxle II,2,217-F3F-C41,Player always keeps moving,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2546
Boxxle II,3,FA4-98D-4C1 + 008-98F-E6E,No moves counted,"Official Code - GBCD_upd.txt (Volume 2, No. 2)",2547
Brain Bender ,1,00B-EEE-19E,Infinite time (timer still counts down),Official Code - GBCD0.txt,142
Brain Bender ,2,AF6-16F-3B4,Don't need passwords for levels you can select,Official Code - GBCD0.txt,143
Brain Bender ,3,003-BDF-801,Infinite continues,Official Code - GBCD0.txt,144
Bubble Bobble ,1,015-EDF-E66,Start with 1 life,Official Code - GBCD0.txt,145
Bubble Bobble ,2,055-EDF-E66,Start with 5 lives,Official Code - GBCD0.txt,146
Bubble Bobble ,3,0A5-EDF-E66,Start with 10 lives,Official Code - GBCD0.txt,147
Bubble Bobble ,4,0F5-EDF-E66,Start with 15 lives,Official Code - GBCD0.txt,148
Bubble Bobble ,5,C98-20F-7F6,Infinite lives,Official Code - GBCD0.txt,149
Bubble Bobble ,,"* = You must type in ""VGL1"" in password screen",,Official Code - GBCD0.txt,150
Bubble Bobble ,6,164-D08-4C1 + 094-D18-916 + 004-D28-C4D,*Start on round 10,Official Code - GBCD0.txt,151
Bubble Bobble ,7,164-D08-4C1 + 1D4-D18-916 + 004-D28-C4D,*Start on round 30,Official Code - GBCD0.txt,152
Bubble Bobble ,8,164-D08-4C1 + 314-D18-916 + 004-D28-C4D,*Start on round 50,Official Code - GBCD0.txt,153
Bubble Bobble ,9,164-D08-4C1 + 454-D18-916 + 004-D28-C4D,*Start on round 70,Official Code - GBCD0.txt,154
Bubble Bobble ,10,164-D08-4C1 + 594-D18-916 + 004-D28-C4D,*Start on round 90,Official Code - GBCD0.txt,155
Bubble Bobble ,11,164-D08-4C1 + 624-D18-916 + 004-D28-C4D,*Start on round 99,Official Code - GBCD0.txt,156
Bubble Bobble ,12,0E0-94E-91A,Jump 2x higher,Official Code - GBCD0.txt,157
Bubble Bobble ,13,070-94E-91A,Jump 4x higher,Official Code - GBCD0.txt,158
Bubble Bobble Part 2,1,AFE-33A-19E,Kill 1 enemy to go to next level,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1368
Bubble Bobble Part 2,2,FAB-CEE-4C1,Infinite hearts,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1369
Bubble Bobble Part 2,3,3E8-39F-081 + 138-3AF-D5E + 008-3BF-E6D,Start on round 20,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1370
Bubble Bobble Part 2,4,3E8-39F-081 + 278-3AF-D5E + 008-3BF-E6D,Start on round 40,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1371
Bubble Bobble Part 2,5,3E8-39F-081 + 3B8-3AF-D5E + 008-3BF-E6D,Start on round 60,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1372
Bubble Bobble Part 2,6,015-5CE-E66,Start with 1 heart,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1373
Bubble Bobble Part 2,7,065-5CE-E66,Start with 6 hearts,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1374
Bubble Bobble Part 2,8,095-5CE-E66,Start with 9 hearts,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1375
Bubble Bobble Part 2,9,C97-8AE-E66,No big bubbles appear,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1376
Bubble Bobble Part 2,10,FA5-58E-4C1 + FAB-46E-4C1 + FAB-63E-4C1,FA5-58E-4C1 + FAB-46E-4C1 + FAB-63E-4C1,"Official Code - GBCD4.txt (VOL. 1, NO. 4) PLUS BONUS TITLES",1377
Bubble Ghost ,1,002-ABF-3BE,Infinite lives,Official Code - GBCD0.txt,159
Bubble Ghost ,2,011-DFF-F7E,Start with 2 lives,Official Code - GBCD0.txt,160
Bubble Ghost ,3,071-DFF-F7E,Start with 8 lives,Official Code - GBCD0.txt,161
Bubble Ghost ,4,0A1-DFF-F7E,Start with 11 lives,Official Code - GBCD0.txt,162
Bubble Ghost ,5,051-ACF-E62,Start on level 4,Official Code - GBCD0.txt,163
Bubble Ghost ,6,111-ACF-E62,Start on level 16,Official Code - GBCD0.txt,164
Bubble Ghost ,7,001-90D-19E,Infinite continues,Official Code - GBCD0.txt,165
Bubble Ghost ,8,011-BAF-E62,1 continue,Official Code - GBCD0.txt,166
Bubble Ghost ,9,051-BAF-E62,4(sic) continues,Official Code - GBCD0.txt,167
Bubble Ghost ,10,0A1-BAF-E62,10 continues,Official Code - GBCD0.txt,168
Bugs Bunny Crazy Castle ,1,A73-A0E-19E,Infinite lives,Official Code - GBCD0.txt,169
Bugs Bunny Crazy Castle ,2,011-B2E-F7E,Start with 1 life,Official Code - GBCD0.txt,170
Bugs Bunny Crazy Castle ,3,0A1-B2E-F7E,Start with 10 lives,Official Code - GBCD0.txt,171
Bugs Bunny Crazy Castle ,4,0E1-0D8-E6A,Start on level 15,Official Code - GBCD0.txt,172
Bugs Bunny Crazy Castle ,5,1D1-0D8-E6A,Start on level 30,Official Code - GBCD0.txt,173
Bugs Bunny Crazy Castle ,6,2C1-0D8-E6A,Start on level 45,Official Code - GBCD0.txt,174
Bugs Bunny Crazy Castle 2 ,1,A76-00E-19E,Infinite lives,Official Code - GBCD0.txt,175
Bugs Bunny Crazy Castle 2 ,2,01F-EAC-F7E,Start with 1 life,Official Code - GBCD0.txt,176
Bugs Bunny Crazy Castle 2 ,3,0AF-EAC-F7E,Start with 10 lives,Official Code - GBCD0.txt,177
Bugs Bunny Crazy Castle 2 ,4,14F-EAC-F7E,Start with 20 lives,Official Code - GBCD0.txt,178
Bugs Bunny Crazy Castle 2 ,,"* = Once you walk to the level, switch off to get to higher level",,Official Code - GBCD0.txt,179
Bugs Bunny Crazy Castle 2 ,5,3EE-1DD-081 + 03E-1ED-E68 + 3DE-1FD-E65,"After completing level 1, can walk to level 3",Official Code - GBCD0.txt,180
Bugs Bunny Crazy Castle 2 ,6,3EE-1DD-081 + 08E-1ED-E68 + 3DE-1FD-E65,"After completing level 1, can walk to level 8",Official Code - GBCD0.txt,181
Bugs Bunny Crazy Castle 2 ,7,3EE-1DD-081 + 10E-1ED-E68 + 3DE-1FD-E65,"After completing level 1, can walk to level 16",Official Code - GBCD0.txt,182
Bugs Bunny Crazy Castle 2 ,8,3EE-1DD-081 + 18E-1ED-E68 + 3DE-1FD-E65,"After completing level 1, can walk to level 24",Official Code - GBCD0.txt,183
Bugs Bunny Crazy Castle 2 ,9,3E8-C5B-191,Don't need all keys to complete level,Official Code - GBCD0.txt,184
Burai Fighter Deluxe ,1,069-14F-193 + 099-15F-F77,Start with 9 lives,Official Code - GBCD0.txt,185
Burai Fighter Deluxe ,2,00A-BAF-E6E,Infinite lives,Official Code - GBCD0.txt,186
Burai Fighter Deluxe ,3,3E5-5FD-2AA + 055-60D-E6E + 775-61D-3BA,1st of each power-up worth more--Switch off to let power-ups progress higher,Official Code - GBCD0.txt,187
Burai Fighter Deluxe ,4,3E5-5FD-2AA + 0A5-60D-E6E + 775-61D-3BA,1st power-up worth full power,Official Code - GBCD0.txt,188
Burai Fighter Deluxe ,,"* = Select password option and enter 2nd level password ""HGKM""",,Official Code - GBCD0.txt,189
Burai Fighter Deluxe ,5,013-ADE-E6A,*Start on stage 3,Official Code - GBCD0.txt,190
Burai Fighter Deluxe ,6,023-ADE-E6A,*Start on stage 4,Official Code - GBCD0.txt,191
Burai Fighter Deluxe ,7,033-ADE-E6A,*Start on stage 5,Official Code - GBCD0.txt,192
Burgertime Deluxe ,1,005-CBE-E6E,Infinite lives,Official Code - GBCD0.txt,193
Burgertime Deluxe ,2,011-DCF-E62,Start with 2 lives,Official Code - GBCD0.txt,194
Burgertime Deluxe ,3,051-DCF-E62,Start with 6 lives,Official Code - GBCD0.txt,195
Burgertime Deluxe ,4,091-DCF-E62,Start with 10 lives,Official Code - GBCD0.txt,196
Burgertime Deluxe ,5,00B-77D-E6E,Infinite peppers,Official Code - GBCD0.txt,197
Burgertime Deluxe ,6,011-E1F-F7E,Start with 1 pepper,Official Code - GBCD0.txt,198
Burgertime Deluxe ,7,091-E1F-F7E,Start with 9 pepper,Official Code - GBCD0.txt,199
Burgertime Deluxe ,8,050-E0C-E6E,5 peppers on pick-up,Official Code - GBCD0.txt,200
Burgertime Deluxe ,9,090-E0C-E6E,9 peppers on pick-up,Official Code - GBCD0.txt,201
Burgertime Deluxe ,10,18E-58D-4CA,Invincibility--can switch on/off,Official Code - GBCD0.txt,202
Captain America and the Avengers,1,011-DDF-E66,Start with 1 lives,Official Code - GBCD14.txt,2269
Captain America and the Avengers,2,0A1-DDF-E66,Start with 10 lives,Official Code - GBCD14.txt,2270
Captain America and the Avengers,3,005-CCE-3B7,Infinite energy,Official Code - GBCD14.txt,2271
Captain America and the Avengers,4,99A-29F-7FB,Start with energy at 153,Official Code - GBCD14.txt,2272
Captain America and the Avengers,5,FFA-29F-7FB,Start with energy at 255,Official Code - GBCD14.txt,2273
Captain America and the Avengers,6,22A-29F-7FB,Start with energy at 34,Official Code - GBCD14.txt,2274
Captain America and the Avengers,7,017-748-D5A,Enemy bullets do very little damage,Official Code - GBCD14.txt,2275
Captain America and the Avengers,8,197-748-D5A,Enemy bullets do more damage,Official Code - GBCD14.txt,2276
Captain America and the Avengers,9,337-748-D5A,Enemy bullets do much more damage,Official Code - GBCD14.txt,2277
Captain America and the Avengers,10,3E3-A8F-912 + 013-A9F-E6A + E03-AAF-2A9,Start on stage 1-2,Official Code - GBCD14.txt,2278
Captain America and the Avengers,11,3E3-A8F-912 + 023-A9F-E6A + E03-AAF-2A9,Start on stage 1-3,Official Code - GBCD14.txt,2279
Captain America and the Avengers,12,3E3-A8F-912 + 033-A9F-E6A + E03-AAF-2A9,Start on stage 1-4,Official Code - GBCD14.txt,2280
Captain America and the Avengers,13,3E3-A8F-912 + 043-A9F-E6A + E03-AAF-2A9,Start on stage 1-5,Official Code - GBCD14.txt,2281
Captain America and the Avengers,14,3E3-A8F-912 + 053-A9F-E6A + E03-AAF-2A9,Start on stage 1-6,Official Code - GBCD14.txt,2282
Captain America and the Avengers,15,3E3-A8F-912 + 063-A9F-E6A + E03-AAF-2A9,Start on stage 2-1,Official Code - GBCD14.txt,2283
Captain America and the Avengers,16,3E3-A8F-912 + 073-A9F-E6A + E03-AAF-2A9,Start on stage 2-2,Official Code - GBCD14.txt,2284
Captain America and the Avengers,17,3E3-A8F-912 + 083-A9F-E6A + E03-AAF-2A9,Start on stage 2-3,Official Code - GBCD14.txt,2285
Captain America and the Avengers,18,3E3-A8F-912 + 093-A9F-E6A + E03-AAF-2A9,Start on stage 2-4,Official Code - GBCD14.txt,2286
Captain America and the Avengers,19,3E3-A8F-912 + 0A3-A9F-E6A + E03-AAF-2A9,Start on stage 2-5,Official Code - GBCD14.txt,2287
Captain America and the Avengers,20,3E3-A8F-912 + 0B3-A9F-E6A + E03-AAF-2A9,Start on stage 2-6,Official Code - GBCD14.txt,2288
Captain America and the Avengers,21,3E3-A8F-912 + 0C3-A9F-E6A + E03-AAF-2A9,Start on stage 3-1,Official Code - GBCD14.txt,2289
Captain America and the Avengers,22,3E3-A8F-912 + 0D3-A9F-E6A + E03-AAF-2A9,Start on stage 3-2,Official Code - GBCD14.txt,2290
Captain America and the Avengers,23,3E3-A8F-912 + 0E3-A9F-E6A + E03-AAF-2A9,Start on stage 3-3,Official Code - GBCD14.txt,2291
Captain America and the Avengers,24,3E3-A8F-912 + 0F3-A9F-E6A + E03-AAF-2A9,Start on stage 3-4,Official Code - GBCD14.txt,2292
Captain America and the Avengers,25,3E3-A8F-912 + 103-A9F-E6A + E03-AAF-2A9,Start on stage 3-5,Official Code - GBCD14.txt,2293
Captain America and the Avengers,26,3E3-A8F-912 + 113-A9F-E6A + E03-AAF-2A9,Start on stage 4-1,Official Code - GBCD14.txt,2294
Captain America and the Avengers,27,3E3-A8F-912 + 123-A9F-E6A + E03-AAF-2A9,Start on stage 4-2,Official Code - GBCD14.txt,2295
Captain America and the Avengers,28,3E3-A8F-912 + 133-A9F-E6A + E03-AAF-2A9,Start on stage 4-3,Official Code - GBCD14.txt,2296
Captain America and the Avengers,29,3E3-A8F-912 + 143-A9F-E6A + E03-AAF-2A9,Start on stage 4-4,Official Code - GBCD14.txt,2297
Captain America and the Avengers,30,3E3-A8F-912 + 153-A9F-E6A + E03-AAF-2A9,Start on stage 4-5,Official Code - GBCD14.txt,2298
Captain America and the Avengers,31,3E3-A8F-912 + 163-A9F-E6A + E03-AAF-2A9,Start on stage 4-6,Official Code - GBCD14.txt,2299
Captain America and the Avengers,32,3E3-A8F-912 + 173-A9F-E6A + E03-AAF-2A9,Start on stage 5-1,Official Code - GBCD14.txt,2300
Captain America and the Avengers,33,3E3-A8F-912 + 183-A9F-E6A + E03-AAF-2A9,Start on stage 5-2,Official Code - GBCD14.txt,2301
Captain America and the Avengers,34,3E3-A8F-912 + 193-A9F-E6A + E03-AAF-2A9,Start on stage 5-3,Official Code - GBCD14.txt,2302
Captain America and the Avengers,35,3E3-A8F-912 + 1A3-A9F-E6A + E03-AAF-2A9,Start on stage 5-4,Official Code - GBCD14.txt,2303
Captain America and the Avengers,36,3E3-A8F-912 + 1B3-A9F-E6A + E03-AAF-2A9,Start on stage 5-5,Official Code - GBCD14.txt,2304
Captain America and the Avengers,37,3E3-A8F-912 + 1C3-A9F-E6A + E03-AAF-2A9,Start on stage 5-6,Official Code - GBCD14.txt,2305
Castelian ,1,213-C5F-4C1,Infinite lives,Official Code - GBCD0.txt,203
Castelian ,2,01D-B2F-E66,Start with 1 life,Official Code - GBCD0.txt,204
Castelian ,3,05D-B2F-E66,Start with 5 lives,Official Code - GBCD0.txt,205
Castelian ,4,09D-B2F-E66,Start with 9 lives,Official Code - GBCD0.txt,206
Castelian ,5,006-AFF-B31,Infinite time--switch off at end of each level to go on,Official Code - GBCD0.txt,207
Castlevania Adventure ,1,048-5EF-E62,Start with 5 lives,Official Code - GBCD1.txt,850
Castlevania Adventure ,2,068-5EF-E62,Start with 7 lives,Official Code - GBCD1.txt,851
Castlevania Adventure ,3,025-5CF-C42,Start with 2 energy bars,Official Code - GBCD1.txt,852
Castlevania Adventure ,4,045-5CF-C42,Start with 4 energy bars,Official Code - GBCD1.txt,853
Castlevania Adventure ,5,065-5CF-C42,Start with 6 energy bars,Official Code - GBCD1.txt,854
Castlevania Adventure ,,*=1st stage only,,Official Code - GBCD1.txt,855
Castlevania Adventure ,6,029-B3F-A26,*Start with timer at 2:15,Official Code - GBCD1.txt,856
Castlevania Adventure ,7,049-B3F-A26,*Start with timer at 4:15,Official Code - GBCD1.txt,857
Castlevania Adventure ,8,79-B3F-A26,*Start with timer at 7:15,Official Code - GBCD1.txt,858
Castlevania Adventure ,9,00A-F28-3B7,Infinite energy,Official Code - GBCD1.txt,859
Castlevania Adventure ,10,004-07F-3B7,Infinite time--switch off at end of stages to go on,Official Code - GBCD1.txt,860
Castlevania Adventure ,11,006-94F-3B7,Infinite lives,Official Code - GBCD1.txt,861
Castlevania II-Belmont's Revenge ,1,008-59C-6E2,"Infinite energy--switch off at end of each castle to get bonus, then switch on",Official Code - GBCD0.txt,208
Castlevania II-Belmont's Revenge ,2,00F-13F-E6E,Infinite lives,Official Code - GBCD0.txt,209
